location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,market_equity,monthly,vw_cap,-1,575,209,1941-07-31,0.062663938701486
usa,market_equity,monthly,vw_cap,-1,576,210,1941-08-31,-0.00816188465519679
usa,market_equity,monthly,vw_cap,-1,575,210,1941-09-30,-0.0116521756375641
usa,market_equity,monthly,vw_cap,-1,578,211,1941-10-31,-0.0063039478957453
usa,market_equity,monthly,vw_cap,-1,576,211,1941-11-30,-0.00840742385152771
usa,market_equity,monthly,vw_cap,-1,577,210,1941-12-31,-0.0534081338357483
usa,market_equity,monthly,vw_cap,-1,578,211,1942-01-31,0.100409399536532
usa,market_equity,monthly,vw_cap,-1,579,211,1942-02-28,0.0104352823531169
usa,market_equity,monthly,vw_cap,-1,579,211,1942-03-31,0.0217313510558112
usa,market_equity,monthly,vw_cap,-1,579,211,1942-04-30,-0.000177148720511104
usa,market_equity,monthly,vw_cap,-1,581,212,1942-05-31,-0.0431842239812107
usa,market_equity,monthly,vw_cap,-1,582,212,1942-06-30,-0.00873881953359355
usa,market_equity,monthly,vw_cap,-1,581,212,1942-07-31,0.00341839404074146
usa,market_equity,monthly,vw_cap,-1,581,212,1942-08-31,0.00818959897546038
usa,market_equity,monthly,vw_cap,-1,582,212,1942-09-30,0.0134223590663665
usa,market_equity,monthly,vw_cap,-1,581,212,1942-10-31,0.0401904373017453
usa,market_equity,monthly,vw_cap,-1,581,212,1942-11-30,-0.0164959375182678
usa,market_equity,monthly,vw_cap,-1,579,212,1942-12-31,-0.0291517929175042
usa,market_equity,monthly,vw_cap,-1,580,211,1943-01-31,0.107968164184088
usa,market_equity,monthly,vw_cap,-1,581,212,1943-02-28,0.0707461945583096
usa,market_equity,monthly,vw_cap,-1,582,212,1943-03-31,0.0549254248016119
usa,market_equity,monthly,vw_cap,-1,582,212,1943-04-30,0.0246535258945489
usa,market_equity,monthly,vw_cap,-1,580,212,1943-05-31,0.0455359785495746
usa,market_equity,monthly,vw_cap,-1,580,211,1943-06-30,-0.00681608181825494
usa,market_equity,monthly,vw_cap,-1,580,211,1943-07-31,-0.0251618668042719
usa,market_equity,monthly,vw_cap,-1,582,212,1943-08-31,-0.0120850981653586
usa,market_equity,monthly,vw_cap,-1,583,213,1943-09-30,0.0125211531093895
usa,market_equity,monthly,vw_cap,-1,585,213,1943-10-31,0.0116803419465004
usa,market_equity,monthly,vw_cap,-1,587,214,1943-11-30,-0.0309360435817824
usa,market_equity,monthly,vw_cap,-1,589,215,1943-12-31,0.0358254308542613
usa,market_equity,monthly,vw_cap,-1,588,215,1944-01-31,0.0345260225216866
usa,market_equity,monthly,vw_cap,-1,590,215,1944-02-29,0.0149828288038736
usa,market_equity,monthly,vw_cap,-1,592,216,1944-03-31,0.0179099546833088
usa,market_equity,monthly,vw_cap,-1,592,216,1944-04-30,-0.00946090014381845
usa,market_equity,monthly,vw_cap,-1,592,216,1944-05-31,0.0164804715039276
usa,market_equity,monthly,vw_cap,-1,592,216,1944-06-30,0.0453735474468396
usa,market_equity,monthly,vw_cap,-1,591,216,1944-07-31,0.00393786929127186
usa,market_equity,monthly,vw_cap,-1,594,217,1944-08-31,0.017992920939421
usa,market_equity,monthly,vw_cap,-1,596,217,1944-09-30,0.00424425532861643
usa,market_equity,monthly,vw_cap,-1,597,217,1944-10-31,-0.000677394885094214
usa,market_equity,monthly,vw_cap,-1,595,217,1944-11-30,0.00942985388507875
usa,market_equity,monthly,vw_cap,-1,596,217,1944-12-31,0.0335351824593697
usa,market_equity,monthly,vw_cap,-1,599,219,1945-01-31,0.0237292222819375
usa,market_equity,monthly,vw_cap,-1,601,219,1945-02-28,0.0279770993068451
usa,market_equity,monthly,vw_cap,-1,601,219,1945-03-31,-0.020708873859275
usa,market_equity,monthly,vw_cap,-1,602,219,1945-04-30,0.00933079815205697
usa,market_equity,monthly,vw_cap,-1,603,220,1945-05-31,0.0188023071084728
usa,market_equity,monthly,vw_cap,-1,606,222,1945-06-30,0.0333098841629487
usa,market_equity,monthly,vw_cap,-1,609,222,1945-07-31,-0.0106768921673785
usa,market_equity,monthly,vw_cap,-1,609,222,1945-08-31,0.000859126716465902
usa,market_equity,monthly,vw_cap,-1,611,223,1945-09-30,0.0123652361628484
usa,market_equity,monthly,vw_cap,-1,611,223,1945-10-31,0.0258480463810118
usa,market_equity,monthly,vw_cap,-1,613,223,1945-11-30,0.0391990560176238
